work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,EX,FT,data_engineering_and_architecture,150000,USD,150000,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,216200,USD,216200,US,0,US,M
2022,SE,FT,data_analysis_and_visualization,144100,USD,144100,US,0,US,M
2022,MI,FT,data_science_and_ml,110000,EUR,115573,NL,0,NL,M
2022,MI,FT,data_science_and_ml,85000,EUR,89306,NL,0,NL,M
2022,SE,FT,data_engineering_and_architecture,250000,USD,250000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,63000,USD,63000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,135000,USD,135000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,85000,USD,85000,US,100,US,M
2022,SE,FT,data_science_and_ml,135000,USD,135000,US,100,US,M
2022,SE,FT,data_science_and_ml,85000,USD,85000,US,100,US,M
2022,SE,FT,data_management_and_strategy,206000,USD,206000,US,100,US,M
2022,SE,FT,data_management_and_strategy,175100,USD,175100,US,100,US,M
2022,SE,FT,data_science_and_ml,189650,USD,189650,US,0,US,M
2022,SE,FT,data_science_and_ml,164996,USD,164996,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,149040,USD,149040,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,113900,USD,113900,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,154000,USD,154000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,126000,USD,126000,US,100,US,M
2022,SE,FT,data_science_and_ml,200000,USD,200000,US,100,US,L
2022,SE,FT,data_science_and_ml,150000,USD,150000,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,195700,USD,195700,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,130500,USD,130500,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,170000,USD,170000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,135000,USD,135000,US,100,US,M
2022,MI,FT,data_engineering_and_architecture,80000,GBP,98506,GB,0,GB,M
2022,MI,FT,data_engineering_and_architecture,60000,GBP,73880,GB,0,GB,M
2022,SE,FT,data_analysis_and_visualization,117000,USD,117000,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,99450,USD,99450,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,200000,USD,200000,PR,100,PR,M
2022,SE,FT,data_engineering_and_architecture,135000,USD,135000,PR,100,PR,M
2022,SE,FT,data_science_and_ml,193900,USD,193900,US,0,US,M
2022,SE,FT,data_science_and_ml,129300,USD,129300,US,0,US,M
2022,EN,FT,data_science_and_ml,45000,GBP,55410,GB,100,GB,S
2022,SE,FT,data_analysis_and_visualization,70000,GBP,86193,GB,0,GB,M
2022,SE,FT,data_analysis_and_visualization,50000,GBP,61566,GB,0,GB,M
2022,SE,FT,data_analysis_and_visualization,175000,USD,175000,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,130000,USD,130000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,188100,USD,188100,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,139860,USD,139860,US,0,US,M
2022,SE,FT,data_science_and_ml,248700,USD,248700,US,0,US,M
2022,SE,FT,data_science_and_ml,167100,USD,167100,US,0,US,M
2022,MI,FT,data_analysis_and_visualization,450000,INR,5723,IN,100,IN,S
2022,SE,FT,data_science_and_ml,123400,USD,123400,US,0,US,M
2022,SE,FT,data_science_and_ml,88100,USD,88100,US,0,US,M
2022,MI,FT,business_intelligence,48000,EUR,50432,DE,100,DE,S
2022,SE,FT,data_science_and_ml,245000,USD,245000,US,0,US,M
2022,SE,FT,data_science_and_ml,205000,USD,205000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,141300,USD,141300,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,102100,USD,102100,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,141300,USD,141300,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,102100,USD,102100,US,0,US,M
2022,EN,FT,data_analysis_and_visualization,50000,USD,50000,AR,100,AR,L
2022,EN,FT,data_science_and_ml,80000,EUR,84053,BE,100,BE,L
2022,MI,FT,data_science_and_ml,50000,GBP,61566,GB,50,GB,S
2022,SE,FT,data_engineering_and_architecture,250000,USD,250000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,63000,USD,63000,US,0,US,M
2022,SE,FT,data_management_and_strategy,189500,USD,189500,US,100,US,L
2022,SE,FT,data_management_and_strategy,140100,USD,140100,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,177600,USD,177600,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,131300,USD,131300,US,100,US,L
2022,MI,FT,data_engineering_and_architecture,24000,USD,24000,US,0,US,M
2022,MI,FT,data_engineering_and_architecture,24000,USD,24000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,250000,USD,250000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,63000,USD,63000,US,0,US,M
2022,SE,FT,data_science_and_ml,202900,USD,202900,US,100,US,L
2022,SE,FT,data_science_and_ml,131300,USD,131300,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,145000,USD,145000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,115000,USD,115000,US,100,US,M
2022,EN,FT,data_science_and_ml,115000,USD,115000,US,50,US,L
2022,MI,FT,data_science_and_ml,193900,USD,193900,US,0,US,M
2022,MI,FT,data_science_and_ml,129300,USD,129300,US,0,US,M
2022,SE,FT,data_science_and_ml,180000,USD,180000,US,100,US,L
2022,SE,FT,data_science_and_ml,140000,USD,140000,US,100,US,L
2022,MI,FT,data_analysis_and_visualization,216200,USD,216200,US,0,US,M
2022,MI,FT,data_analysis_and_visualization,144100,USD,144100,US,0,US,M
2022,SE,FT,data_science_and_ml,216000,USD,216000,US,0,US,M
2022,SE,FT,data_science_and_ml,144000,USD,144000,US,0,US,M
2022,EN,FT,data_analysis_and_visualization,150000,USD,150000,US,100,US,L
2021,EN,FT,data_science_and_ml,900000,INR,12171,IN,100,IN,M
2022,MI,FT,data_science_and_ml,4200000,INR,53416,IN,100,ID,L
2022,EN,FT,research_and_science,50000,USD,50000,AT,50,AT,M
2021,SE,FT,data_engineering_and_architecture,250000,USD,250000,US,50,US,L
2022,EX,FT,research_and_science,80000,EUR,84053,NL,0,NL,L
2022,MI,FT,data_science_and_ml,107000,GBP,131752,GB,100,GB,M
2022,SE,FT,data_engineering_and_architecture,48000,USD,48000,AR,100,US,S
2022,EX,FT,data_management_and_strategy,260500,USD,260500,US,0,US,M
2022,EX,FT,data_management_and_strategy,175100,USD,175100,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,210000,USD,210000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,100000,USD,100000,US,100,US,M
2022,EN,FT,data_analysis_and_visualization,55000,USD,55000,US,100,US,S
2022,MI,FT,data_analysis_and_visualization,130000,USD,130000,US,100,US,M
2022,SE,FT,data_science_and_ml,73400,EUR,77119,FR,100,GB,L
2022,EN,FT,data_science_and_ml,49500,EUR,52008,BE,50,BE,S
2022,MI,FL,data_science_and_ml,2400000,INR,30523,IN,100,IN,S
2022,SE,FT,data_engineering_and_architecture,206699,USD,206699,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,99100,USD,99100,US,0,US,M
2022,MI,FT,data_engineering_and_architecture,200000,USD,200000,US,0,US,M
2022,MI,FT,data_engineering_and_architecture,54000,USD,54000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,250000,USD,250000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,63000,USD,63000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,250000,USD,250000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,63000,USD,63000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,250000,USD,250000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,63000,USD,63000,US,0,US,M
2022,EN,FT,data_engineering_and_architecture,130000,USD,130000,US,50,US,L
2022,SE,FT,data_engineering_and_architecture,100000,USD,100000,US,0,US,L
2022,SE,FT,data_engineering_and_architecture,80000,USD,80000,US,0,US,L
2022,SE,FT,data_science_and_ml,160000,USD,160000,US,0,US,L
2022,SE,FT,data_science_and_ml,100000,USD,100000,US,0,US,L
2022,SE,FT,data_management_and_strategy,221300,USD,221300,US,100,US,L
2022,SE,FT,data_management_and_strategy,148700,USD,148700,US,100,US,L
2022,EN,FT,data_science_and_ml,30000,USD,30000,GB,100,GB,L
2022,EN,FT,data_analysis_and_visualization,27000,EUR,28368,FR,50,FR,M
2022,MI,FT,data_engineering_and_architecture,74000,GBP,91118,GB,0,GB,M
2022,MI,FT,data_engineering_and_architecture,50000,GBP,61566,GB,0,GB,M
2022,MI,FT,data_science_and_ml,58000,EUR,60938,DE,100,DE,S
2022,SE,FT,data_management_and_strategy,249260,USD,249260,US,0,US,M
2022,SE,FT,data_management_and_strategy,185400,USD,185400,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,170000,USD,170000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,130000,USD,130000,US,100,US,M
2022,MI,FT,data_science_and_ml,65000,GBP,80036,GB,50,GB,M
2022,SE,FT,data_analysis_and_visualization,128875,USD,128875,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,93700,USD,93700,US,100,US,M
2022,SE,FT,data_science_and_ml,180000,USD,180000,US,100,US,M
2022,SE,FT,data_science_and_ml,100000,USD,100000,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,136260,USD,136260,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,109280,USD,109280,US,100,US,M
2022,SE,FT,data_science_and_ml,160000,USD,160000,US,100,US,L
2022,SE,FT,data_science_and_ml,92000,USD,92000,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,200000,USD,200000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,100,US,M
2022,MI,FT,data_engineering_and_architecture,110000,GBP,135446,GB,0,GB,M
2022,MI,FT,data_engineering_and_architecture,85000,GBP,104663,GB,0,GB,M
2022,SE,FT,data_analysis_and_visualization,117000,USD,117000,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,99450,USD,99450,US,100,US,M
2022,EN,FT,data_engineering_and_architecture,129000,USD,129000,US,100,US,L
2022,EN,FT,data_engineering_and_architecture,86000,USD,86000,US,100,US,L
2020,EN,FT,data_engineering_and_architecture,1000000,INR,13493,IN,100,IN,L
2020,EN,FT,data_engineering_and_architecture,1000000,INR,13493,IN,100,IN,L
2022,SE,FT,data_science_and_ml,160000,USD,160000,US,0,US,L
2022,SE,FT,data_science_and_ml,119300,USD,119300,US,0,US,L
2022,SE,FT,data_analysis_and_visualization,100000,USD,100000,US,100,US,L
2022,MI,FT,data_science_and_ml,25000,USD,25000,TR,50,TR,M
2022,MI,FT,data_analysis_and_visualization,90000,SGD,65257,SG,50,SG,M
2022,MI,FT,data_science_and_ml,200000,USD,200000,US,100,US,M
2022,EN,FT,data_science_and_ml,180000,USD,180000,US,100,US,L
2022,MI,FT,data_science_and_ml,153000,USD,153000,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,210000,USD,210000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,100000,USD,100000,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,150075,USD,150075,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,110925,USD,110925,US,100,US,M
2022,MI,FT,data_science_and_ml,22800,USD,22800,EG,100,EG,M
2022,SE,FT,data_science_and_ml,160000,USD,160000,US,100,US,L
2022,SE,FT,data_science_and_ml,92000,USD,92000,US,100,US,L
2022,SE,FT,data_science_and_ml,202900,USD,202900,US,100,US,L
2022,SE,FT,data_science_and_ml,131300,USD,131300,US,100,US,L
2020,EN,FT,data_analysis_and_visualization,20000,EUR,22809,PT,100,PT,M
2022,EN,FT,data_analysis_and_visualization,15000,USD,15000,ID,0,ID,L
2022,SE,FT,data_engineering_and_architecture,175000,USD,175000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,135000,USD,135000,US,100,US,M
2022,SE,FT,data_management_and_strategy,193000,AUD,133766,AU,100,AU,L
2022,EN,FT,data_science_and_ml,83000,USD,83000,US,0,US,L
2022,MI,FT,data_engineering_and_architecture,75000,GBP,92350,GB,100,GB,M
2022,MI,FT,data_engineering_and_architecture,55000,GBP,67723,GB,100,GB,M
2022,SE,FT,data_science_and_ml,186000,USD,186000,US,0,US,M
2022,SE,FT,data_science_and_ml,148800,USD,148800,US,0,US,M
2022,SE,FT,data_analysis_and_visualization,112900,USD,112900,US,0,US,M
2022,SE,FT,data_analysis_and_visualization,90320,USD,90320,US,0,US,M
2022,SE,FT,data_science_and_ml,240000,USD,240000,US,0,US,M
2022,SE,FT,data_science_and_ml,160000,USD,160000,US,0,US,M
2022,SE,FT,data_management_and_strategy,300000,USD,300000,US,100,US,M
2022,SE,FT,data_management_and_strategy,200000,USD,200000,US,100,US,M
2022,MI,FT,data_engineering_and_architecture,62500,EUR,65666,DE,50,DE,S
2022,MI,FT,data_science_and_ml,200000,USD,200000,IN,100,US,L
2022,MI,FT,data_science_and_ml,95000,GBP,116976,GB,0,GB,M
2022,MI,FT,data_science_and_ml,75000,GBP,92350,GB,0,GB,M
2022,MI,FT,data_science_and_ml,120000,USD,120000,US,0,US,M
2022,SE,FT,data_analysis_and_visualization,112900,USD,112900,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,90320,USD,90320,US,100,US,M
2022,SE,FT,data_management_and_strategy,145000,USD,145000,US,100,US,M
2022,SE,FT,data_management_and_strategy,105400,USD,105400,US,100,US,M
2020,EN,FT,data_science_and_ml,43200,EUR,49268,DE,0,DE,S
2022,MI,FT,data_engineering_and_architecture,90000,GBP,110820,GB,0,GB,M
2022,MI,FT,data_engineering_and_architecture,75000,GBP,92350,GB,0,GB,M
2022,SE,FT,data_science_and_ml,215300,USD,215300,US,100,US,L
2022,SE,FT,data_science_and_ml,158200,USD,158200,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,209100,USD,209100,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,154600,USD,154600,US,100,US,L
2022,SE,FT,data_analysis_and_visualization,115934,USD,115934,US,0,US,M
2022,SE,FT,data_analysis_and_visualization,81666,USD,81666,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,175000,USD,175000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,155000,USD,155000,US,100,US,M
2022,MI,FT,data_science_and_ml,80000,EUR,84053,FR,100,DE,M
2022,SE,FT,data_analysis_and_visualization,164000,USD,164000,US,0,US,M
2022,SE,FT,data_analysis_and_visualization,132000,USD,132000,US,0,US,M
2022,SE,FT,data_science_and_ml,170000,USD,170000,US,100,US,M
2022,SE,FT,data_science_and_ml,123000,USD,123000,US,100,US,M
2022,SE,FT,data_science_and_ml,189650,USD,189650,US,0,US,M
2022,SE,FT,data_science_and_ml,164996,USD,164996,US,0,US,M
2022,MI,FT,data_engineering_and_architecture,50000,EUR,52533,GR,0,GR,M
2022,MI,FT,data_engineering_and_architecture,50000,EUR,52533,GR,0,GR,M
2022,EX,FT,other_data_related,150000,CAD,115222,CA,100,CA,S
2022,SE,FT,data_engineering_and_architecture,165400,USD,165400,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,132320,USD,132320,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,208775,USD,208775,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,147800,USD,147800,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,136994,USD,136994,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,101570,USD,101570,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,128875,USD,128875,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,93700,USD,93700,US,100,US,M
2022,EX,FT,other_data_related,6000000,INR,76309,IN,50,IN,L
2022,EN,FT,data_science_and_ml,28500,GBP,35093,GB,100,GB,L
2022,SE,FT,data_engineering_and_architecture,183600,USD,183600,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,100800,USD,100800,US,100,US,L
2022,MI,FT,data_analysis_and_visualization,40000,GBP,49253,GB,100,GB,M
2022,MI,FT,data_analysis_and_visualization,30000,GBP,36940,GB,100,GB,M
2022,MI,FT,data_analysis_and_visualization,40000,EUR,42026,ES,100,ES,M
2022,MI,FT,data_analysis_and_visualization,30000,EUR,31520,ES,100,ES,M
2022,MI,FT,data_engineering_and_architecture,80000,EUR,84053,ES,100,ES,M
2022,MI,FT,data_engineering_and_architecture,70000,EUR,73546,ES,100,ES,M
2022,MI,FT,data_engineering_and_architecture,80000,GBP,98506,GB,100,GB,M
2022,MI,FT,data_engineering_and_architecture,70000,GBP,86193,GB,100,GB,M
2022,MI,FT,data_engineering_and_architecture,80000,EUR,84053,GR,100,GR,M
2022,MI,FT,data_engineering_and_architecture,70000,EUR,73546,GR,100,GR,M
2022,SE,FT,data_science_and_ml,189650,USD,189650,US,0,US,M
2022,SE,FT,data_science_and_ml,164996,USD,164996,US,0,US,M
2022,MI,FT,data_analysis_and_visualization,40000,EUR,42026,GR,100,GR,M
2022,MI,FT,data_analysis_and_visualization,30000,EUR,31520,GR,100,GR,M
2022,MI,FT,data_engineering_and_architecture,75000,GBP,92350,GB,100,GB,M
2022,MI,FT,data_engineering_and_architecture,60000,GBP,73880,GB,100,GB,M
2022,SE,FT,data_science_and_ml,215300,USD,215300,US,0,US,L
2022,SE,FT,data_science_and_ml,140400,USD,140400,US,0,US,L
2022,MI,FT,data_engineering_and_architecture,60000,EUR,63040,ES,100,ES,M
2022,MI,FT,data_engineering_and_architecture,45000,EUR,47280,ES,100,ES,M
2022,SE,FT,data_science_and_ml,260000,USD,260000,US,100,US,M
2022,SE,FT,data_science_and_ml,180000,USD,180000,US,100,US,M
2022,MI,FT,data_science_and_ml,55000,GBP,67723,GB,0,GB,M
2022,MI,FT,data_science_and_ml,35000,GBP,43096,GB,0,GB,M
2022,MI,FT,data_engineering_and_architecture,60000,EUR,63040,GR,100,GR,M
2022,MI,FT,data_engineering_and_architecture,45000,EUR,47280,GR,100,GR,M
2022,MI,FT,data_engineering_and_architecture,60000,GBP,73880,GB,100,GB,M
2022,MI,FT,data_engineering_and_architecture,45000,GBP,55410,GB,100,GB,M
2021,MI,FT,data_science_and_ml,43200,EUR,51064,IT,50,IT,L
2022,SE,FT,other_data_related,60000,USD,60000,AR,100,MX,L
2022,MI,FT,data_engineering_and_architecture,82900,USD,82900,US,0,US,M
2022,MI,FT,data_engineering_and_architecture,63900,USD,63900,US,0,US,M
2022,MI,FT,data_science_and_ml,160000,USD,160000,US,100,US,L
2022,MI,FT,data_science_and_ml,112300,USD,112300,US,100,US,L
2022,MI,FT,data_management_and_strategy,241000,USD,241000,US,100,US,M
2022,MI,FT,data_management_and_strategy,159000,USD,159000,US,100,US,M
2022,SE,FT,data_science_and_ml,180000,USD,180000,US,0,US,M
2022,SE,FT,data_science_and_ml,80000,USD,80000,US,0,US,M
2022,MI,FT,data_analysis_and_visualization,58000,USD,58000,US,0,US,S
2022,MI,FT,data_analysis_and_visualization,58000,USD,58000,US,0,US,S
2022,SE,FT,data_engineering_and_architecture,136000,USD,136000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,108800,USD,108800,US,0,US,M
2022,EX,FT,data_engineering_and_architecture,242000,USD,242000,US,100,US,M
2022,EX,FT,data_engineering_and_architecture,200000,USD,200000,US,100,US,M
2022,MI,FT,data_science_and_ml,50000,GBP,61566,GB,0,GB,M
2022,MI,FT,data_science_and_ml,30000,GBP,36940,GB,0,GB,M
2022,MI,FT,data_engineering_and_architecture,60000,GBP,73880,GB,0,GB,M
2022,MI,FT,data_engineering_and_architecture,40000,GBP,49253,GB,0,GB,M
2022,SE,FT,data_science_and_ml,165220,USD,165220,US,100,US,M
2022,SE,FT,data_science_and_ml,120160,USD,120160,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,124190,USD,124190,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,90320,USD,90320,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,181940,USD,181940,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,132320,USD,132320,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,220110,USD,220110,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,160080,USD,160080,US,0,US,M
2022,SE,FT,data_science_and_ml,180000,USD,180000,US,0,US,L
2022,SE,FT,data_science_and_ml,120000,USD,120000,US,0,US,L
2022,MI,FT,data_analysis_and_visualization,126500,USD,126500,US,0,US,M
2022,MI,FT,data_analysis_and_visualization,106260,USD,106260,US,0,US,M
2022,SE,FT,data_analysis_and_visualization,116000,USD,116000,US,0,US,M
2022,SE,FT,data_analysis_and_visualization,99000,USD,99000,US,0,US,M
2022,SE,FT,data_analysis_and_visualization,155000,USD,155000,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,120600,USD,120600,US,100,US,M
2022,MI,FT,data_science_and_ml,130000,USD,130000,US,0,US,M
2022,MI,FT,data_science_and_ml,90000,USD,90000,US,0,US,M
2022,MI,FT,data_engineering_and_architecture,170000,USD,170000,US,100,US,M
2022,MI,FT,data_engineering_and_architecture,150000,USD,150000,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,102100,USD,102100,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,84900,USD,84900,US,100,US,M
2022,SE,FT,data_science_and_ml,136620,USD,136620,US,100,US,M
2022,SE,FT,data_science_and_ml,99360,USD,99360,US,100,US,M
2022,SE,FT,data_science_and_ml,90000,GBP,110820,GB,0,GB,M
2022,SE,FT,data_science_and_ml,80000,GBP,98506,GB,0,GB,M
2022,SE,FT,data_science_and_ml,146000,USD,146000,US,100,US,M
2022,SE,FT,data_science_and_ml,123000,USD,123000,US,100,US,M
2022,EN,FT,data_engineering_and_architecture,40000,GBP,49253,GB,100,GB,M
2022,EN,FT,data_engineering_and_architecture,35000,GBP,43096,GB,100,GB,M
2022,EX,FT,data_analysis_and_visualization,130000,USD,130000,US,100,US,M
2022,EX,FT,data_analysis_and_visualization,110000,USD,110000,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,170000,USD,170000,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,135000,USD,135000,US,100,US,M
2022,SE,FT,data_management_and_strategy,161342,USD,161342,US,100,US,M
2022,SE,FT,data_management_and_strategy,137141,USD,137141,US,100,US,M
2022,SE,FT,data_science_and_ml,167000,USD,167000,US,100,US,M
2022,SE,FT,data_science_and_ml,123000,USD,123000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,60000,GBP,73880,GB,0,GB,M
2022,SE,FT,data_engineering_and_architecture,50000,GBP,61566,GB,0,GB,M
2022,SE,FT,data_science_and_ml,211500,USD,211500,US,100,US,M
2022,SE,FT,data_science_and_ml,138600,USD,138600,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,192400,USD,192400,CA,100,CA,M
2022,SE,FT,data_engineering_and_architecture,90700,USD,90700,CA,100,CA,M
2022,SE,FT,data_analysis_and_visualization,130000,USD,130000,CA,100,CA,M
2022,SE,FT,data_analysis_and_visualization,61300,USD,61300,CA,100,CA,M
2022,SE,FT,data_analysis_and_visualization,130000,USD,130000,CA,100,CA,M
2022,SE,FT,data_analysis_and_visualization,61300,USD,61300,CA,100,CA,M
2022,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,0,US,L
2022,SE,FT,data_engineering_and_architecture,113000,USD,113000,US,0,US,L
2022,SE,FT,data_science_and_ml,150000,USD,150000,US,0,US,M
2022,SE,FT,data_science_and_ml,95550,USD,95550,US,0,US,M
2022,MI,FT,data_analysis_and_visualization,167000,USD,167000,US,100,US,M
2022,MI,FT,data_analysis_and_visualization,115500,USD,115500,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,112900,USD,112900,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,90320,USD,90320,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,112900,USD,112900,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,90320,USD,90320,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,165400,USD,165400,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,132320,USD,132320,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,243900,USD,243900,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,156600,USD,156600,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,136600,USD,136600,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,109280,USD,109280,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,128875,USD,128875,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,93700,USD,93700,US,100,US,M
2022,EX,FT,other_data_related,224000,USD,224000,US,100,US,M
2022,EX,FT,other_data_related,167875,USD,167875,US,100,US,M
2022,EX,FT,data_engineering_and_architecture,175000,USD,175000,US,100,US,M
2022,EX,FT,data_engineering_and_architecture,135000,USD,135000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,209100,USD,209100,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,154600,USD,154600,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,180000,USD,180000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,100,US,M
2022,SE,FT,data_science_and_ml,205300,USD,205300,US,0,US,L
2022,SE,FT,data_science_and_ml,140400,USD,140400,US,0,US,L
2022,SE,FT,data_science_and_ml,176000,USD,176000,US,100,US,M
2022,SE,FT,data_science_and_ml,144000,USD,144000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,200100,USD,200100,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,70500,USD,70500,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,54000,USD,54000,US,0,US,M
2022,SE,FT,data_science_and_ml,205300,USD,205300,US,0,US,M
2022,SE,FT,data_science_and_ml,140400,USD,140400,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,205300,USD,205300,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,184700,USD,184700,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,175100,USD,175100,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,140250,USD,140250,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,116150,USD,116150,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,99050,USD,99050,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,145000,USD,145000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,130000,USD,130000,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,112900,USD,112900,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,90320,USD,90320,US,100,US,M
2022,MI,FT,data_analysis_and_visualization,85000,USD,85000,CA,0,CA,M
2022,MI,FT,data_analysis_and_visualization,75000,USD,75000,CA,0,CA,M
2022,SE,FT,data_science_and_ml,214000,USD,214000,US,100,US,M
2022,SE,FT,data_science_and_ml,192600,USD,192600,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,266400,USD,266400,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,213120,USD,213120,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,155000,USD,155000,US,100,US,M
2022,SE,FT,data_engineering_and_architecture,115000,USD,115000,US,100,US,M
2022,MI,FT,data_science_and_ml,141300,USD,141300,US,0,US,M
2022,MI,FT,data_science_and_ml,102100,USD,102100,US,0,US,M
2022,SE,FT,data_analysis_and_visualization,115934,USD,115934,US,100,US,M
2022,SE,FT,data_analysis_and_visualization,81666,USD,81666,US,100,US,M
2022,MI,FT,data_engineering_and_architecture,206699,USD,206699,US,0,US,M
2022,MI,FT,data_engineering_and_architecture,99100,USD,99100,US,0,US,M
